id,MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,MedHouseVal
259,2.2875,20.0,5.705454545454545,1.0954545454545457,728.0,2.784090909090909,39.23,-123.21,1.609
260,2.1522,34.0,5.024793388429752,1.083743842364532,851.0,4.430528375733855,32.7,-117.13,0.571
261,5.6975,43.0,6.198419666374012,0.99438202247191,1508.0,2.86378640776699,37.59,-122.49,3.266
262,3.9032,24.0,4.620967741935484,1.0976616231086658,1839.0,1.959731543624161,33.82,-118.37,3.631
263,3.7949,50.0,4.883408071748879,1.0,1031.0,2.642533936651584,37.78,-122.46,4.677
264,4.7056,30.0,5.294896030245747,1.0532544378698223,2064.0,3.848960302457414,32.68,-117.04,1.261
265,1.3029,16.0,3.9014778325123154,1.0714285714285714,2183.0,2.0651340996168583,32.76,-114.6,0.43
266,1.3569,9.0,4.746458923512748,1.142622950819672,2051.0,4.3229461756373935,36.75,-120.64,0.675
267,2.6016,19.0,4.041284403669724,1.0167464117969356,1634.0,3.686411149825784,32.7,-117.13,1.353
268,4.8125,13.0,6.805084745762712,1.056140350877193,1423.0,3.115254237288136,37.23,-121.8,2.349
269,1.3157,27.0,4.132550335570469,1.091254752851711,2382.0,3.119760479041916,33.99,-118.28,0.842
270,5.1647,25.0,5.163636363636363,0.977272727272727,675.0,2.845454545454544,38.35,-122.3,2.583
271,2.9896,23.0,4.5608108108108105,1.093993993993994,973.0,2.284090909090909,34.14,-117.94,2.094
272,4.2067,13.0,5.970642201834862,0.9984709480122324,884.0,2.8292181069958846,34.65,-118.23,1.461
273,2.2542,9.0,4.306010928961749,1.139344262295082,1567.0,4.281420765027322,33.88,-118.17,1.35
274,4.6207,37.0,5.539184952978056,1.030150753768844,741.0,2.4447236180904524,37.66,-122.42,3.252
275,4.2547,34.0,5.639830508474576,1.023728813559322,982.0,3.889830508474576,33.85,-117.93,1.737
276,6.2924,16.0,7.061371841155236,1.0068493150684932,1399.0,2.895622895622896,33.2,-117.26,2.882
277,6.6013,26.0,6.07514450867052,1.012396694214876,871.0,2.8481561822125814,33.77,-118.27,2.887
278,1.9417,21.0,4.701421800947867,1.1097922848664687,3031.0,2.414944356120827,40.57,-122.34,0.932
279,2.1094,16.0,3.6666666666666665,1.053030303030303,770.0,2.6666666666666665,34.17,-118.12,2.005
280,5.3154,16.0,5.564485981308411,0.9477756286266924,3502.0,3.1423487544483986,33.86,-117.79,1.845
281,2.5882,19.0,3.796915167095116,1.0544747081712065,1872.0,4.521472392638037,34.09,-118.21,1.235
282,5.7097,26.0,5.964114832535885,0.9736842105263158,600.0,2.780135823429541,34.26,-119.17,2.776
283,2.0549,22.0,4.135021097046414,1.3475033738191633,3339.0,1.4298642533936652,33.93,-116.95,0.55
284,5.0287,16.0,5.164179104477612,1.0865671641791044,1266.0,1.920152091254753,33.86,-118.38,2.493
285,3.6875,15.0,5.164835164835165,1.056910569105691,616.0,2.737891737891738,38.49,-122.59,1.917
286,2.6339,16.0,4.706422018348624,1.0453781512605045,1111.0,2.843205574912892,32.86,-117.19,1.667
287,5.6864,16.0,6.061538461538461,0.9975669099756692,1296.0,3.7256410256410257,33.7,-117.97,2.164
288,4.7022,37.0,5.495103373231774,0.9558823529411764,1345.0,2.3865546218487395,37.53,-122.29,3.552
289,4.8611,31.0,5.72491145218418,0.9953271028037384,2690.0,2.6485981308411213,37.74,-122.45,3.964
290,1.088,35.0,2.744807121661721,1.1013888888888888,1257.0,1.471641791044776,34.06,-118.31,3.25
291,3.7946,28.0,4.624539877300614,1.0773006134969323,2987.0,2.501113585746606,33.86,-118.27,1.969
292,4.0536,16.0,5.4124293785310735,0.9984709480122324,3527.0,2.838202247191011,33.83,-117.22,1.151
293,2.4432,23.0,4.742203742203742,1.064516129032258,985.0,2.540897097625339,40.45,-122.24,0.903
294,5.2227,16.0,5.799720670391062,0.9972067039106144,1319.0,3.133177570093458,37.58,-122.08,2.676
295,2.7546,11.0,5.00972590627763,1.098984771573604,1974.0,1.964809384164223,33.66,-117.19,1.505
296,3.6548,28.0,4.445344129554656,1.171806167400881,1419.0,2.0678336980306344,38.22,-121.92,2.346
297,4.2132,16.0,5.008928571428571,0.9910714285714286,2355.0,1.9326599326599323,33.2,-117.24,1.345
298,12.2145,52.0,8.444954128440367,1.1009174311926606,726.0,3.1788990825688077,34.11,-118.33,5.00001
299,2.4726,47.0,3.673186119873817,1.134796238244514,1175.0,4.150197628458498,34.0,-118.23,1.373
300,3.0,43.0,4.023684210526316,0.9473684210526316,495.0,2.610526315789474,34.02,-118.13,2.097
301,5.1386,15.0,7.426829268292683,1.75,707.0,2.658536585365854,32.72,-116.25,2.391
302,2.2542,26.0,5.71578947368421,1.0254372019077902,1363.0,2.411910669975186,38.53,-121.45,0.968
303,3.4712,9.0,5.230379746835443,1.0,1601.0,2.9928057553956835,32.58,-117.08,1.014
304,3.4167,32.0,3.63594470046083,1.0595611285266455,1669.0,1.9988179669030728,34.15,-118.24,2.627
305,7.0844,44.0,6.874251497005988,1.065868263473054,697.0,2.7005988023952097,33.97,-118.04,2.598
306,6.3716,25.0,5.8133333333333335,1.018333333333333,1686.0,2.728888888888889,33.93,-118.37,3.431
307,2.9828,22.0,4.62483039348711,1.0663033605812895,1636.0,2.5778443113772456,34.02,-117.35,1.172
308,5.5591,4.0,4.396825396825397,1.138095238095238,1070.0,2.1607142857142856,33.71,-117.77,2.417
309,3.625,22.0,3.137648131267092,1.0524109014675052,1151.0,2.0497592295345104,33.66,-117.81,3.772
310,2.5644,15.0,5.035175879397299,1.0219895287958116,1385.0,3.613924050632912,34.04,-117.33,0.664
311,4.1098,4.0,5.67694524495677,1.0445682451253482,2164.0,1.9762532981530343,37.39,-121.91,2.645
312,1.8444,20.0,1.9865470852017937,1.0526315789473684,1065.0,1.891373801916933,34.04,-118.34,1.556
313,6.3191,28.0,6.511392405063291,0.9979508196721312,450.0,2.7278481012658227,37.54,-122.0,3.656
314,5.253,13.0,6.176136363636363,1.054488888888889,1580.0,2.1909722222222223,33.81,-117.8,2.489
315,5.0201,24.0,6.11377245508982,1.0435211267605633,1149.0,3.172588832487309,33.84,-117.92,2.456
316,4.5699,23.0,5.465753424657534,1.0547945205479452,7235.0,3.063926940639269,33.74,-117.95,3.294
317,3.016,23.0,4.031578947368421,1.0789473684210529,590.0,4.930288065843621,33.97,-118.02,1.61
318,5.815,5.0,6.685121107266436,1.1467304625199424,6682.0,3.065743944636678,33.77,-117.79,2.671
319,2.6767,28.0,4.584288052373159,1.0717131474103585,1413.0,2.7001043285238624,37.7,-122.24,2.094
320,6.3957,5.0,6.540913921360255,0.9258160237388724,1741.0,2.4472361809045227,32.97,-117.07,2.688
321,2.3864,22.0,5.348457350272232,1.0119521912350598,6274.0,3.983993260320135,37.7,-120.77,1.425
322,4.1641,10.0,5.54601226993865,1.0850040096230955,1344.0,2.2305194805194803,37.26,-121.83,1.585
323,3.1523,44.0,4.91747851002865,1.0544987146529563,982.0,2.7351898734177214,37.71,-122.4,2.609
324,2.2169,25.0,3.972491909385113,1.0088050314465409,1968.0,2.448529411764706,34.17,-118.35,1.516
325,2.1136,37.0,4.803418803418803,1.0167364016736402,733.0,2.5844155844155843,39.13,-121.57,0.643
326,6.0162,41.0,5.934179222839017,1.026479750778816,964.0,2.450331125827814,34.12,-118.06,5.00001
327,4.5428,35.0,4.442100098135427,1.0724043715846994,1353.0,2.1223628691983123,33.88,-118.4,4.385
328,2.5495,21.0,5.021396396396397,1.045045045045045,2899.0,2.252032520325203,34.06,-117.9,1.125
329,2.1135,13.0,3.819787985865725,1.0777126099706744,909.0,5.246628131021194,33.72,-117.09,1.621
330,3.375,25.0,4.847176079734219,1.0496688741721854,1847.0,3.7472118959107807,36.61,-121.84,1.103
331,2.619,21.0,3.447946513849093,1.0426008968609866,1019.0,1.800891530460624,32.79,-117.06,1.254
332,5.8855,16.0,6.0710382513661205,1.0485584218512898,1019.0,3.0140280561122244,33.66,-117.81,2.471
333,2.1786,35.0,3.9672131147540974,0.9737827715355806,786.0,2.848806366047745,36.08,-119.02,0.579
334,1.913,44.0,2.67688679245283,1.041871921182266,1565.0,3.8866995073891615,34.03,-118.27,1.25
335,3.4345,10.0,6.346846846846847,1.0740740740740742,2526.0,3.522522522522523,39.39,-121.56,1.097
336,3.1875,19.0,4.351529694061135,1.0239067055393587,1318.0,2.6497005988023954,33.93,-118.1,1.711
337,3.7262,18.0,4.352494577006508,1.0212264150943395,2821.0,3.1198102016607354,37.47,-122.15,1.473
338,3.1094,16.0,6.095541401273886,1.0907643312101911,849.0,2.656050955414013,36.32,-119.22,1.203
339,2.4267,13.0,4.351529694061187,1.0894941634241284,1412.0,2.932806324110672,33.14,-117.08,0.795
340,2.3083,23.0,4.156593406593407,1.0168350168350169,1619.0,2.065934065934066,34.2,-118.44,1.612
341,5.6549,37.0,5.365296803652968,1.0126182965299684,1097.0,3.3697234352256187,33.86,-118.31,2.068
342,3.6667,30.0,4.873994638069705,1.0598669623487544,1197.0,3.5739910313901344,34.08,-117.94,1.587
343,2.3339,25.0,3.699513381995134,1.0753138075313808,3416.0,4.204545454545454,34.03,-118.36,1.295
344,5.5338,6.0,5.466666666666667,1.0649350649350648,2553.0,2.941558441558441,33.26,-117.2,2.648
345,2.6328,26.0,3.566625155666252,1.051878351681902,1081.0,2.4790996784565915,33.76,-118.09,1.806
346,1.9667,16.0,4.781411359724613,1.2055267702936097,913.0,2.824281150159744,40.47,-122.35,0.743
347,5.0483,26.0,5.661971830985915,1.0070422535211268,1132.0,2.391150442477876,37.27,-121.93,3.011
348,3.226,23.0,3.447460595446585,1.0204953031596926,2540.0,1.892638036809816,33.69,-117.77,2.184
349,3.6,11.0,5.270142180094787,1.0355450236966826,1007.0,2.62396694214876,38.03,-121.31,1.075
350,5.1755,33.0,5.460949464012251,0.9967497291440952,1478.0,2.7360454115421,33.87,-118.12,4.878
351,2.1522,27.0,4.247027379400261,1.1047430830039526,1227.0,2.6523887973640856,39.15,-121.62,0.808
352,2.9554,26.0,5.503978779840849,1.0256410256410255,855.0,4.117845117845118,32.57,-117.07,0.824
353,6.1995,13.0,7.239942528735632,1.0275862068965518,836.0,2.075862068965517,38.0,-122.35,3.6
354,4.0603,27.0,4.384068278805121,1.0445387062566278,1884.0,3.513452914798206,33.92,-118.08,1.517
355,4.1,27.0,5.362586605080831,0.9652291105121296,1035.0,3.205275229357798,34.08,-117.97,2.176
356,1.9286,18.0,4.592705167173253,1.0741534504929275,1357.0,3.092760290556919,35.39,-119.0,0.536
357,1.9236,52.0,3.397691144708436,1.0422885572139304,927.0,4.168776371308017,34.06,-118.19,1.004
358,2.4931,48.0,2.6544336544336544,1.191219512195122,515.0,2.2439024390243905,34.1,-118.26,1.608
359,3.9375,52.0,6.483333333333333,1.211111111111111,55.0,3.2222222222222223,34.33,-118.88,3.05
360,2.6903,21.0,5.126482213438735,1.0355731299354465,1383.0,2.4988864142538976,40.71,-122.4,0.836
361,4.4107,37.0,5.990066225165563,0.9580838323353292,833.0,2.8330708661417323,33.94,-117.48,1.098
362,4.6362,25.0,5.446043165467626,0.9424460431654677,881.0,3.4916201117318435,33.74,-118.01,1.686
363,2.8388,17.0,6.418168709444845,1.0964125560538116,1270.0,2.562146892655367,40.78,-121.59,0.779
364,3.2578,11.0,5.656790123456791,1.0839506172839506,1132.0,2.594650205761317,36.35,-119.64,0.965
365,2.6951,21.0,3.673521850899743,1.1100224215246637,1447.0,3.2692913385826774,34.21,-118.54,2.318
366,3.0197,42.0,4.67289719626168,1.0057471264367817,599.0,3.1588785046728973,37.37,-121.88,2.023
367,3.7167,52.0,5.576923076923077,1.051282051282051,793.0,2.451219512195122,37.78,-122.47,2.964
368,3.3621,30.0,5.479713603818615,1.085427135678392,2065.0,2.4696261682242997,39.45,-123.18,0.906
369,3.2292,26.0,5.8997668997669,1.208029197080292,794.0,2.643097643097643,37.98,-122.03,1.6
370,5.8788,36.0,6.660194174757281,1.019417475728155,1489.0,2.6427184466019416,37.76,-122.49,3.742
371,7.4882,44.0,7.046228710462287,1.1070559610705597,1506.0,2.7153284671532845,37.96,-122.53,5.00001
372,3.6694,52.0,5.224955436810856,1.0859188544152745,1846.0,2.656509695290859,37.77,-122.45,2.093
373,2.3006,20.0,5.06951871657754,1.1657754010695187,1144.0,2.520697167755991,40.59,-124.14,0.875
374,4.6,31.0,4.979166666666666,1.1520833333333331,1330.0,2.841145833333333,33.93,-118.12,1.798
375,2.5694,14.0,4.31665228645384,1.0549199084668193,1792.0,1.8134878819810327,34.14,-116.15,0.735
376,3.8259,36.0,5.951923076923077,0.9826923076923078,874.0,2.7596153846153846,34.11,-118.07,2.331
377,5.1082,19.0,5.72791519434629,1.0297723292469352,1439.0,2.5893536121673004,37.27,-121.99,2.608
378,2.5387,18.0,5.01948051948052,1.0459770114942528,1685.0,2.1717791411042944,38.01,-122.45,1.387
379,6.6178,37.0,5.664386792452831,1.041509433962264,733.0,2.988679245283018,37.62,-122.44,3.925
380,2.2866,20.0,5.544388609715771,1.0364145658263306,1162.0,2.644518272425249,40.52,-122.42,0.893
381,2.5,17.0,3.930355791067373,1.0,1362.0,2.268849557522124,33.85,-118.18,1.382
382,3.5521,8.0,5.38989898989899,1.02803738317757,7249.0,2.5497222222222224,38.58,-121.48,1.293
383,6.3132,42.0,4.7421875,0.86328125,686.0,2.840625,34.3,-119.29,2.733
384,3.7159,43.0,4.476923076923077,1.0038461538461538,1834.0,3.669230769230769,33.94,-118.25,1.287
385,3.6437,15.0,5.138418079096045,1.0340425531914894,1121.0,3.034042553191489,37.37,-120.89,1.172
386,2.3487,46.0,3.8598130841121496,1.0082872928176796,2455.0,3.2616822429906542,34.09,-118.28,1.415
387,2.0,22.0,5.3627760252365935,1.308488612836439,1323.0,2.59178433889602,38.93,-122.6,0.715
388,3.4233,30.0,4.816326530612245,1.0602409638554218,1747.0,2.206896551724137,33.79,-118.3,2.532
389,5.392,15.0,6.533169533169533,0.9772972972972972,1555.0,2.972972972972973,37.99,-121.8,1.952
390,4.8295,5.0,6.372146118721461,1.0434782608695652,2578.0,2.843446601941748,34.06,-117.42,1.125
391,2.45,22.0,4.8273972602739725,1.09847434119924,1960.0,3.1015228426395938,32.7,-117.16,0.762
392,2.5575,33.0,3.258928571428572,1.1741071428571428,1454.0,4.267857142857143,34.08,-117.75,0.551
393,2.8036,27.0,5.73224043715847,1.0,1628.0,2.4279661016949152,39.05,-122.85,1.0
394,4.6484,37.0,5.06544502617801,1.0539499036608864,783.0,2.169054441260745,34.08,-118.12,2.078
395,2.8295,43.0,4.3399602385685885,1.0193236714975846,1294.0,3.0118577075098814,34.03,-118.21,1.166
396,4.6742,26.0,5.828196347031963,1.0134529147982063,805.0,2.446618222470654,37.57,-122.31,2.503
397,4.0968,26.0,4.162544169611308,1.098468992248062,926.0,1.851203501094092,37.41,-122.08,3.803
398,1.3365,17.0,4.2419962335216574,1.0686427457098284,3386.0,2.2874132804757186,39.26,-121.28,1.019
399,6.3688,8.0,5.858363858363859,1.0317047817047815,734.0,2.1035897435897435,37.73,-122.44,3.868
400,4.3529,34.0,5.58,1.068,1301.0,2.766,37.44,-122.14,2.29
401,4.1635,19.0,5.139817629179332,1.0,1208.0,3.1440080563947634,34.96,-120.43,1.553
402,4.5156,6.0,5.354748603351955,1.0251572327044025,2054.0,2.644194756554307,34.05,-117.18,1.344
403,2.2208,17.0,5.659528907922912,0.9137380191693292,954.0,2.366167023554604,36.82,-119.84,0.786
404,4.5726,35.0,4.738095238095238,0.9126984126984128,563.0,3.2666666666666666,37.61,-122.41,2.098
405,3.1771,36.0,4.571047957371226,1.0899182561307903,1099.0,2.396484375,33.86,-118.13,2.542
406,2.7813,38.0,3.3531746031746037,1.0267857142857142,3107.0,6.052380952380952,37.71,-122.41,2.551
407,1.7432,24.0,4.496027397260274,1.0650684931506849,1427.0,2.816976127320955,33.98,-118.29,1.054
408,1.8277,42.0,4.378486055776892,1.1047381546134662,2062.0,2.9985528219971056,34.0,-118.27,0.547
409,4.9042,14.0,6.845819761129207,1.1497797356828194,983.0,3.2627257799671594,37.37,-122.06,2.0
410,4.2333,18.0,6.039906103286385,1.1384097035040432,2175.0,2.835930339138405,35.12,-120.57,1.757
411,2.1587,36.0,4.937190082644628,1.034710743801653,770.0,3.0672268907563027,32.7,-117.12,0.921
412,2.9559,38.0,3.378830083565459,1.0083565459610029,726.0,3.235294117647059,37.52,-122.21,2.254
413,5.5418,15.0,5.980535279805353,1.0865800865800863,3793.0,3.5523012552301254,33.72,-117.87,1.733
414,4.4148,43.0,4.962848297213622,1.068649885583524,1396.0,2.6573208722741435,37.39,-122.07,2.573
415,2.4726,16.0,5.028455284552845,0.9878048780487804,377.0,2.154471544715447,39.76,-121.32,0.73
416,4.4286,24.0,4.708920187793427,1.0717948717948718,772.0,1.7485380116959064,37.89,-122.55,3.455
417,7.368,4.0,5.122641509433962,1.127659574468085,115.69,2.6587301587301586,33.68,-117.82,2.5
418,3.8598,32.0,6.356495468277946,1.106060606060606,1522.0,3.5454545454545454,34.23,-118.86,2.417
419,2.0549,7.0,3.204933586337761,1.0531309297912714,1342.0,2.5028462998102468,33.75,-117.86,0.842
420,2.3438,26.0,5.173400673400673,1.0607131086142343,1002.0,2.5397489539748954,36.75,-119.85,0.821
421,1.5407,47.0,4.09866220735786,0.99830220713073,1666.0,2.82798833819242,36.76,-119.77,0.699
422,3.7986,27.0,5.004938271604938,1.0049382716049382,1341.0,2.759259259259259,34.2,-118.9,3.294
423,2.5667,44.0,4.839541547277937,1.0714828897338402,1638.0,3.677932405566601,34.12,-118.19,1.031
424,5.3283,17.0,5.503759398496243,1.148936170212766,692.0,2.087649402390438,37.05,-122.02,2.409
425,3.13,52.0,4.642126789366054,1.0397350993377483,523.0,1.554655870445344,37.74,-122.43,2.625
426,6.3214,24.0,7.271897810218978,1.0292887029288702,2309.0,3.8657534246575342,33.73,-117.99,2.385
427,4.5089,13.0,5.140316205533597,1.0553359683794463,1703.0,2.7341040462427744,38.49,-121.52,1.621
428,3.1875,25.0,4.0364238410596025,1.0169491525423728,1432.0,3.0653753026634383,33.89,-118.35,2.203
429,7.0875,23.0,6.567285382830627,1.0672853828306264,1718.0,2.8456375838926173,37.36,-122.06,3.526
430,3.6486,52.0,5.8121546961325965,1.088235294117647,1415.0,2.453416149068323,39.21,-121.04,1.091
431,3.2174,22.0,5.987745098039215,1.0735294117647058,1366.0,3.1838235294117645,34.07,-117.18,0.912
432,5.3812,25.0,5.6,1.0476190476190477,928.0,2.0753968253968256,37.27,-122.03,3.1
433,10.7397,22.0,7.738853503184713,1.2512019230769231,1193.0,2.823699421965317,34.07,-118.54,5.00001
434,3.6618,27.0,5.391304347826087,1.047953216374269,1724.0,2.6642685851318944,34.14,-117.87,2.478
435,6.6272,26.0,6.408560311284045,1.0252631578947369,1742.0,3.074829931972789,33.83,-117.82,2.526
436,3.9732,52.0,5.621621621621622,1.2612612612612613,927.0,2.223723723723724,33.99,-118.36,1.86
437,3.6832,21.0,5.489010989010989,1.118131868131868,1142.0,2.2857142857142856,37.61,-122.43,2.286
438,3.2289,33.0,4.139896373056994,1.0523690773067331,2229.0,2.831271091113611,34.18,-118.43,2.284
439,2.0,21.0,2.6420581655480984,1.1856060606060606,1702.0,3.2109929078014185,34.14,-118.36,2.192
440,10.3345,52.0,7.867954911433173,1.0378006872852237,712.0,2.867954911433173,37.58,-122.38,5.00001
441,6.5515,12.0,6.558241758241758,1.1013986013986017,1515.0,3.13474025974026,37.65,-121.93,3.868
442,2.3375,25.0,4.683363148479428,1.063895781637717,4126.0,3.362739726027397,34.07,-117.77,1.223
443,1.6921,12.0,5.074074074074074,1.181395348837209,506.0,3.5509868421052637,36.72,-119.81,0.588
444,2.7614,10.0,3.833910034602076,1.0655737704918034,1548.0,1.6457618814306711,32.77,-117.09,1.759
445,3.6023,26.0,3.7344508160564622,1.060957910014514,1562.0,2.018181818181818,37.34,-121.88,2.07
446,5.3886,25.0,6.438679245283019,1.0084745762711864,1508.0,3.059433962264151,33.88,-118.32,2.187
447,1.6953,39.0,3.9673202614379086,1.0379474940334128,625.0,3.876254180602007,33.98,-118.28,0.857
448,3.2917,46.0,4.715686274509804,0.8941176470588236,488.0,2.7019607843137257,34.08,-117.65,1.368
449,2.1336,52.0,3.809090909090909,0.9745454545454544,1530.0,2.845454545454545,34.05,-118.3,1.141
450,2.7813,23.0,3.9678638941398874,1.0662020905923344,2027.0,3.188295165394402,33.94,-118.36,1.437
451,3.3093,27.0,5.389399293286219,1.0437636761487965,1332.0,3.010043041606887,38.19,-121.14,1.364
452,3.8719,14.0,5.453194650817236,1.1313494099538224,1962.0,2.9509658246656763,38.5,-122.63,1.661
453,2.6774,16.0,4.36796565011834,1.0,984.0,2.98581560283688,36.2,-119.12,0.953
454,5.6403,10.0,6.96594427244582,1.0911854103343466,703.0,2.7349397590361444,38.13,-120.72,1.058
455,2.1221,17.0,5.469387755102041,0.9591836734693876,863.0,3.039855072463768,39.7,-121.83,0.673
456,1.875,17.0,3.725,1.108,604.0,2.105,34.15,-118.14,1.206
457,2.6779,8.0,4.751282051282051,1.0510204081632653,2188.0,2.953567937438903,34.07,-117.18,1.341
458,2.5033,35.0,4.359801488833747,1.0845410628019323,1615.0,2.8523489932885906,34.09,-118.25,1.617
459,3.7437,23.0,5.752631578947368,1.1710526315789471,2340.0,2.7238805970149254,38.56,-122.94,1.914
460,2.8306,41.0,4.508604206500956,0.9986263736263736,574.0,1.9136690647482013,36.92,-121.76,1.921
461,2.8586,22.0,5.649411764705882,1.0644490644490645,1366.0,3.8900293255131966,39.5,-121.54,0.865
462,4.7159,34.0,4.121230041395624,1.103202846975089,1526.0,2.992146596858639,34.21,-118.4,1.879
463,3.2879,19.0,4.04915514592934,1.0738255033557047,2142.0,2.033639143730887,33.81,-118.36,3.248
464,2.9914,17.0,4.67296786389414,1.0861865407319953,2064.0,2.389414563803267,38.66,-121.78,1.591
465,2.7979,40.0,3.881873727087577,1.1769352290679305,784.0,2.1141739130434782,37.74,-122.45,3.75
466,5.6396,17.0,7.101449275362318,1.0326086956521738,1540.0,2.6957964601769917,34.2,-118.41,3.718
467,4.6792,16.0,5.356807511737089,1.0940766550522647,837.0,2.177852028639618,33.7,-117.81,2.872
468,6.3702,7.0,8.305343511450381,1.2899450746268657,3817.0,2.5778443113772456,37.34,-122.22,5.00001
